source_url,title,authors,journal_info,abstract_url
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=1,Deep-learningseismology.,"Mousavi SM, Beroza GC.",Science. 2022 Aug 12;377(6607):eabm4470. doi: 10.1126/science.abm4470. Epub 2022 Aug 12.,https://pubmed.ncbi.nlm.nih.gov/35951699/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=122,DeepLearningTechniques for Medical Image Segmentation: Achievements and Challenges.,"Hesamian MH, Jia W, He X, Kennedy P.",J Digit Imaging. 2019 Aug;32(4):582-596. doi: 10.1007/s10278-019-00227-x.,https://pubmed.ncbi.nlm.nih.gov/31144149/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=122,ABC-Net: a divide-and-conquer baseddeeplearningarchitecture for SMILES recognition from molecular images.,"Zhang XC, Yi JC, Yang GP, Wu CK, Hou TJ, Cao DS.",Brief Bioinform. 2022 Mar 10;23(2):bbac033. doi: 10.1093/bib/bbac033.,https://pubmed.ncbi.nlm.nih.gov/35212357/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=122,Medical Augmentation (Med-Aug) for Optimal Data Augmentation in MedicalDeepLearningNetworks.,"Lo J, Cardinell J, Costanzo A, Sussman D.",Sensors (Basel). 2021 Oct 22;21(21):7018. doi: 10.3390/s21217018.,https://pubmed.ncbi.nlm.nih.gov/34770324/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=122,Cooperative Object Transportation Using Curriculum-BasedDeepReinforcementLearning.,"Eoh G, Park TH.",Sensors (Basel). 2021 Jul 13;21(14):4780. doi: 10.3390/s21144780.,https://pubmed.ncbi.nlm.nih.gov/34300518/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=122,ADeep-LearningApproach for Inference of Selective Sweeps from the Ancestral Recombination Graph.,"Hejase HA, Mo Z, Campagna L, Siepel A.",Mol Biol Evol. 2022 Jan 7;39(1):msab332. doi: 10.1093/molbev/msab332.,https://pubmed.ncbi.nlm.nih.gov/34888675/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=122,"Marine Data Prediction: An Evaluation of MachineLearning,DeepLearning, and Statistical Predictive Models.","Ali A, Fathalla A, Salah A, Bekhit M, Eldesouky E.",Comput Intell Neurosci. 2021 Nov 27;2021:8551167. doi: 10.1155/2021/8551167. eCollection 2021.,https://pubmed.ncbi.nlm.nih.gov/35186054/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=122,A novel hybrid framework for metabolic pathways prediction based on the graph attention network.,"Yang Z, Liu J, Shah HA, Feng J.",BMC Bioinformatics. 2022 Sep 28;23(Suppl 5):329. doi: 10.1186/s12859-022-04856-y.,https://pubmed.ncbi.nlm.nih.gov/36171550/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=123,Development of aDeep-Learning-Based Computerized Scoring Algorithm.,"Heo J, Hwang L.",Sensors (Basel). 2025 Apr 17;25(8):2537. doi: 10.3390/s25082537.,https://pubmed.ncbi.nlm.nih.gov/40285226/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=123,An Efficient CNN-BasedDeepLearningModel to Detect Malware Attacks (CNN-DMA) in 5G-IoT Healthcare Applications.,"Anand A, Rani S, Anand D, Aljahdali HM, Kerr D.",Sensors (Basel). 2021 Sep 23;21(19):6346. doi: 10.3390/s21196346.,https://pubmed.ncbi.nlm.nih.gov/34640666/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=123,The diagnostic accuracy of artificial intelligence in thoracic diseases: A protocol for systematic review and meta-analysis.,"Yang Y, Jin G, Pang Y, Wang W, Zhang H, Tuo G, Wu P, Wang Z, Zhu Z.",Medicine (Baltimore). 2020 Feb;99(7):e19114. doi: 10.1097/MD.0000000000019114.,https://pubmed.ncbi.nlm.nih.gov/32049826/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=123,An improved data augmentation approach and its application in medical named entity recognition.,"Chen H, Dan L, Lu Y, Chen M, Zhang J.",BMC Med Inform Decis Mak. 2024 Aug 5;24(1):221. doi: 10.1186/s12911-024-02624-x.,https://pubmed.ncbi.nlm.nih.gov/39103849/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=123,Dynamic Prediction of Internet Financial Market Based onDeepLearning.,"Zhang Z, Jia X, Chen S, Li M, Wang F.",Comput Intell Neurosci. 2022 Sep 21;2022:1465394. doi: 10.1155/2022/1465394. eCollection 2022.,https://pubmed.ncbi.nlm.nih.gov/36188678/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=123,Design of Human Resource Management System Based onDeepLearning.,"Li J, Zhou Z.",Comput Intell Neurosci. 2022 Jul 20;2022:9122881. doi: 10.1155/2022/9122881. eCollection 2022.,https://pubmed.ncbi.nlm.nih.gov/35909850/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=123,Graph convolutional neural network applied to the prediction of normal boiling point.,"Qu C, Kearsley AJ, Schneider BI, Keyrouz W, Allison TC.",J Mol Graph Model. 2022 May;112:108149. doi: 10.1016/j.jmgm.2022.108149. Epub 2022 Feb 4.,https://pubmed.ncbi.nlm.nih.gov/35149486/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=123,Detection of unilateral and bilateral cleft alveolus on panoramic radiographs using adeep-learningsystem.,"Kuwada C, Ariji Y, Kise Y, Fukuda M, Ota J, Ohara H, Kojima N, Ariji E.",Dentomaxillofac Radiol. 2023 Nov;52(8):20210436. doi: 10.1259/dmfr.20210436. Epub 2022 Feb 2.,https://pubmed.ncbi.nlm.nih.gov/35076259/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=123,"Protein functional annotation of simultaneously improved stability, accuracy and false discovery rate achieved by a sequence-baseddeeplearning.","Hong J, Luo Y, Zhang Y, Ying J, Xue W, Xie T, Tao L, Zhu F.",Brief Bioinform. 2020 Jul 15;21(4):1437-1447. doi: 10.1093/bib/bbz081.,https://pubmed.ncbi.nlm.nih.gov/31504150/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=123,Multi-TargetDeepLearningfor Algal Detection and Classification.,"Qian P, Zhao Z, Liu H, Wang Y, Peng Y, Hu S, Zhang J, Deng Y, Zeng Z.",Annu Int Conf IEEE Eng Med Biol Soc. 2020 Jul;2020:1954-1957. doi: 10.1109/EMBC44109.2020.9176204.,https://pubmed.ncbi.nlm.nih.gov/33018385/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=124,Re: A NovelDeepLearningMethod for Automatic Assessment of Human Sperm Images.,Niederberger C.,J Urol. 2019 Dec;202(6):1082-1084. doi: 10.1097/JU.0000000000000545. Epub 2019 Sep 12.,https://pubmed.ncbi.nlm.nih.gov/31512975/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=124,Land Use Land Cover Labeling of GLOBE Images Using aDeepLearningFusion Model.,"Manzanarez S, Manian V, Santos M.",Sensors (Basel). 2022 Sep 13;22(18):6895. doi: 10.3390/s22186895.,https://pubmed.ncbi.nlm.nih.gov/36146242/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=124,E2DR: ADeepLearningEnsemble-Based Driver Distraction Detection with Recommendations Model.,"Aljasim M, Kashef R.",Sensors (Basel). 2022 Feb 26;22(5):1858. doi: 10.3390/s22051858.,https://pubmed.ncbi.nlm.nih.gov/35271004/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=124,DeepLearningfor Spine MRI: Reducing Time Not Quality.,Hallinan JTPD.,Radiology. 2023 Mar;306(3):e222410. doi: 10.1148/radiol.222410. Epub 2022 Nov 1.,https://pubmed.ncbi.nlm.nih.gov/36318033/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=124,ADeepLearning-Based Piano Music Notation Recognition Method.,Li C.,Comput Intell Neurosci. 2022 Jun 2;2022:2278683. doi: 10.1155/2022/2278683. eCollection 2022.,https://pubmed.ncbi.nlm.nih.gov/35694609/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=124,Implementation and Efficient Analysis of Preprocessing Techniques inDeepLearningfor Image Classification.,Koresh H JD.,Curr Med Imaging. 2024;20:e290823220482. doi: 10.2174/1573405620666230829150157.,https://pubmed.ncbi.nlm.nih.gov/37649293/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=124,Automatic Segmentation of Standing Trees from Forest Images Based onDeepLearning.,"Shi L, Wang G, Mo L, Yi X, Wu X, Wu P.",Sensors (Basel). 2022 Sep 3;22(17):6663. doi: 10.3390/s22176663.,https://pubmed.ncbi.nlm.nih.gov/36081122/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=124,Quantitative analysis of excipient dominated drug formulations by Raman spectroscopy combined withdeeplearning.,"Fu X, Zhong LM, Cao YB, Chen H, Lu F.",Anal Methods. 2021 Jan 7;13(1):64-68. doi: 10.1039/d0ay01874k. Epub 2020 Dec 11.,https://pubmed.ncbi.nlm.nih.gov/33305762/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=124,Encoding Health Records into Pathway Representations forDeepLearning.,"Sbodio ML, Mulligan N, Speichert S, Lopez V, Bettencourt-Silva J.",Stud Health Technol Inform. 2021 Nov 18;287:8-12. doi: 10.3233/SHTI210800.,https://pubmed.ncbi.nlm.nih.gov/34795069/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=124,A fusion framework ofdeeplearningand machinelearningfor predicting sgRNA cleavage efficiency.,"Liu Y, Fan R, Yi J, Cui Q, Cui C.",Comput Biol Med. 2023 Oct;165:107476. doi: 10.1016/j.compbiomed.2023.107476. Epub 2023 Sep 6.,https://pubmed.ncbi.nlm.nih.gov/37696181/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=125,Prediction of fluid oil and gas volumes of shales with adeeplearningmodel and its application to the Bakken and Marcellus shales.,Şen Ş.,Sci Rep. 2022 Dec 2;12(1):20842. doi: 10.1038/s41598-022-23406-3.,https://pubmed.ncbi.nlm.nih.gov/36460682/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=125,ADeepLearningModel for Markerless Pose Estimation Based on Keypoint Augmentation: What Factors Influence Errors in Biomechanical Applications?,"Ruescas-Nicolau AV, Medina-Ripoll E, de Rosario H, Sanchiz Navarro J, Parrilla E, Juan Lizandra MC.",Sensors (Basel). 2024 Mar 17;24(6):1923. doi: 10.3390/s24061923.,https://pubmed.ncbi.nlm.nih.gov/38544186/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=125,Development of an Early Embryo Detection Methodology for Quail Eggs Using a Thermal Micro Camera and the YOLODeepLearningAlgorithm.,"Nakaguchi VM, Ahamed T.",Sensors (Basel). 2022 Aug 4;22(15):5820. doi: 10.3390/s22155820.,https://pubmed.ncbi.nlm.nih.gov/35957378/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=125,EEGdenoiseNet: a benchmark dataset fordeeplearningsolutions of EEG denoising.,"Zhang H, Zhao M, Wei C, Mantini D, Li Z, Liu Q.",J Neural Eng. 2021 Oct 14;18(5). doi: 10.1088/1741-2552/ac2bf8.,https://pubmed.ncbi.nlm.nih.gov/34596046/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=125,"Interactive Few-ShotLearning: Limited Supervision, Better Medical Image Segmentation.","Feng R, Zheng X, Gao T, Chen J, Wang W, Chen DZ, Wu J.",IEEE Trans Med Imaging. 2021 Oct;40(10):2575-2588. doi: 10.1109/TMI.2021.3060551. Epub 2021 Sep 30.,https://pubmed.ncbi.nlm.nih.gov/33606628/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=125,Transferlearningfor genotype-phenotype prediction usingdeeplearningmodels.,"Muneeb M, Feng S, Henschel A.",BMC Bioinformatics. 2022 Nov 29;23(1):511. doi: 10.1186/s12859-022-05036-8.,https://pubmed.ncbi.nlm.nih.gov/36447153/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=125,DeepPPThermo: ADeepLearningFramework for Predicting Protein Thermostability Combining Protein-Level and Amino Acid-Level Features.,"Xiang X, Gao J, Ding Y.",J Comput Biol. 2024 Feb;31(2):147-160. doi: 10.1089/cmb.2023.0097. Epub 2023 Dec 13.,https://pubmed.ncbi.nlm.nih.gov/38100126/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=125,[Research status and outlook ofdeeplearningin oral and maxillofacial medical imaging].,"Liu MQ, Fu KY.",Zhonghua Kou Qiang Yi Xue Za Zhi. 2023 Jun 9;58(6):533-539. doi: 10.3760/cma.j.cn112144-20230405-00138.,https://pubmed.ncbi.nlm.nih.gov/37305929/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=125,[DeepLearningand AlphaGo].,Yoshida H.,Brain Nerve. 2019 Jul;71(7):681-694. doi: 10.11477/mf.1416201340.,https://pubmed.ncbi.nlm.nih.gov/31289242/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=125,Diagnosing Heart Failure from Chest X-Ray Images UsingDeepLearning.,"Matsumoto T, Kodera S, Shinohara H, Ieki H, Yamaguchi T, Higashikuni Y, Kiyosue A, Ito K, Ando J, Takimoto E, Akazawa H, Morita H, Komuro I.",Int Heart J. 2020 Jul 30;61(4):781-786. doi: 10.1536/ihj.19-714. Epub 2020 Jul 18.,https://pubmed.ncbi.nlm.nih.gov/32684597/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=126,Enhanced DBR mirror design via D3QN: A reinforcementlearningapproach.,"Yu S, Lee H, Ju C, Han H.",PLoS One. 2024 Aug 22;19(8):e0307211. doi: 10.1371/journal.pone.0307211. eCollection 2024.,https://pubmed.ncbi.nlm.nih.gov/39172969/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=126,DGSLSTM:DeepGated Stacked Long Short-Term Memory Neural Network for Traffic Flow Forecasting of Transportation Networks on Big Data Environment.,"Gurusamy R, Seenivasan SR.",Big Data. 2024 Dec;12(6):504-517. doi: 10.1089/big.2021.0013. Epub 2022 Feb 10.,https://pubmed.ncbi.nlm.nih.gov/35143339/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=126,Grid-like units helpdeeplearningagent to navigate.,Cheng K.,Learn Behav. 2019 Mar;47(1):3-4. doi: 10.3758/s13420-018-0329-y.,https://pubmed.ncbi.nlm.nih.gov/29948880/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=126,Deeplearning-based near-field effect correction method for Controlled Source Electromagnetic Method and application.,"Luo W, Chen X, Wang S, Zhao S, Yin X, Lan X, Jiang P, Wang S.",PLoS One. 2024 Nov 11;19(11):e0308875. doi: 10.1371/journal.pone.0308875. eCollection 2024.,https://pubmed.ncbi.nlm.nih.gov/39527626/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=126,Deeplearningbased lithology classification of drill core images.,"Fu D, Su C, Wang W, Yuan R.",PLoS One. 2022 Jul 1;17(7):e0270826. doi: 10.1371/journal.pone.0270826. eCollection 2022.,https://pubmed.ncbi.nlm.nih.gov/35776744/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=126,Image Semantic Segmentation of Underwater Garbage with Modified U-Net Architecture Model.,"Wei L, Kong S, Wu Y, Yu J.",Sensors (Basel). 2022 Aug 30;22(17):6546. doi: 10.3390/s22176546.,https://pubmed.ncbi.nlm.nih.gov/36081003/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=126,AIScaffold: A Web-Based Tool for Scaffold Diversification UsingDeepLearning.,"Lai J, Li X, Wang Y, Yin S, Zhou J, Liu Z.",J Chem Inf Model. 2021 Jan 25;61(1):1-6. doi: 10.1021/acs.jcim.0c00867. Epub 2020 Dec 28.,https://pubmed.ncbi.nlm.nih.gov/33356237/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=126,A survey on advanced machinelearninganddeeplearningtechniques assisting in renewable energy generation.,B SR.,Environ Sci Pollut Res Int. 2023 Sep;30(41):93407-93421. doi: 10.1007/s11356-023-29064-w. Epub 2023 Aug 8.,https://pubmed.ncbi.nlm.nih.gov/37552450/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=126,Pathologic Image Classification of Flat Urothelial Lesions Using Pathologic Criteria-BasedDeepLearning.,"Nishikawa T, Iwamoto R, Matsuzaki I, Musangile FY, Takahashi A, Mikasa Y, Takahashi Y, Kojima F, Murata SI.",Am J Clin Pathol. 2022 Dec 1;158(6):759-769. doi: 10.1093/ajcp/aqac117.,https://pubmed.ncbi.nlm.nih.gov/36197883/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=126,Deeplearningfor signal clock and exposure estimation in rolling shutter optical camera communication.,"Jurado-Verdu C, Guerra V, Rabadan J, Perez-Jimenez R.",Opt Express. 2022 Jun 6;30(12):20261-20277. doi: 10.1364/OE.458538.,https://pubmed.ncbi.nlm.nih.gov/36224776/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=127,Deeplearning-based near-field effect correction method for Controlled Source Electromagnetic Method and application.,"Luo W, Chen X, Wang S, Zhao S, Yin X, Lan X, Jiang P, Wang S.",PLoS One. 2024 Nov 11;19(11):e0308875. doi: 10.1371/journal.pone.0308875. eCollection 2024.,https://pubmed.ncbi.nlm.nih.gov/39527626/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=127,Deeplearningbased lithology classification of drill core images.,"Fu D, Su C, Wang W, Yuan R.",PLoS One. 2022 Jul 1;17(7):e0270826. doi: 10.1371/journal.pone.0270826. eCollection 2022.,https://pubmed.ncbi.nlm.nih.gov/35776744/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=127,Dual-extraction modeling: A multi-modaldeep-learningarchitecture for phenotypic prediction and functional gene mining of complex traits.,"Ren Y, Wu C, Zhou H, Hu X, Miao Z.",Plant Commun. 2024 Sep 9;5(9):101002. doi: 10.1016/j.xplc.2024.101002. Epub 2024 Jun 13.,https://pubmed.ncbi.nlm.nih.gov/38872306/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=127,Prediction of Duration of Traffic Incidents by HybridDeepLearningBased on Multi-Source Incomplete Data.,"Shang Q, Xie T, Yu Y.",Int J Environ Res Public Health. 2022 Sep 1;19(17):10903. doi: 10.3390/ijerph191710903.,https://pubmed.ncbi.nlm.nih.gov/36078617/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=127,Ground-truth-freedeeplearningfor artefacts reduction in 2D radial cardiac cine MRI using a synthetically generated dataset.,"Chen D, Schaeffter T, Kolbitsch C, Kofler A.",Phys Med Biol. 2021 Apr 23;66(9). doi: 10.1088/1361-6560/abf278.,https://pubmed.ncbi.nlm.nih.gov/33770783/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=127,Mining influential genes based ondeeplearning.,"Kong L, Chen Y, Xu F, Xu M, Li Z, Fang J, Zhang L, Pian C.",BMC Bioinformatics. 2021 Jan 22;22(1):27. doi: 10.1186/s12859-021-03972-5.,https://pubmed.ncbi.nlm.nih.gov/33482718/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=127,A review on medical imaging synthesis usingdeeplearningand its clinical applications.,"Wang T, Lei Y, Fu Y, Wynne JF, Curran WJ, Liu T, Yang X.",J Appl Clin Med Phys. 2021 Jan;22(1):11-36. doi: 10.1002/acm2.13121. Epub 2020 Dec 11.,https://pubmed.ncbi.nlm.nih.gov/33305538/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=127,Identification of geographical origins of Radix Paeoniae Alba using hyperspectral imaging withdeeplearning-based fusion approaches.,"Cai Z, Huang Z, He M, Li C, Qi H, Peng J, Zhou F, Zhang C.",Food Chem. 2023 Oct 1;422:136169. doi: 10.1016/j.foodchem.2023.136169. Epub 2023 Apr 19.,https://pubmed.ncbi.nlm.nih.gov/37119596/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=127,Application ofDeepLearningNetworks to Segmentation of Surface of Railway Tracks.,"Bojarczak P, Nowakowski W.",Sensors (Basel). 2021 Jun 12;21(12):4065. doi: 10.3390/s21124065.,https://pubmed.ncbi.nlm.nih.gov/34204812/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=127,A Review of RecentDeepLearningApproaches in Human-Centered MachineLearning.,"Kaluarachchi T, Reis A, Nanayakkara S.",Sensors (Basel). 2021 Apr 3;21(7):2514. doi: 10.3390/s21072514.,https://pubmed.ncbi.nlm.nih.gov/33916850/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=128,Random Fourier Features-BasedDeepLearningImprovement with Class Activation Interpretability for Nerve Structure Segmentation.,"Jimenez-Castaño CA, Álvarez-Meza AM, Aguirre-Ospina OD, Cárdenas-Peña DA, Orozco-Gutiérrez ÁA.",Sensors (Basel). 2021 Nov 20;21(22):7741. doi: 10.3390/s21227741.,https://pubmed.ncbi.nlm.nih.gov/34833817/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=128,Cardiovascular disease diagnosis: a holistic approach using the integration of machinelearninganddeeplearningmodels.,"Sadr H, Salari A, Ashoobi MT, Nazari M.",Eur J Med Res. 2024 Sep 11;29(1):455. doi: 10.1186/s40001-024-02044-7.,https://pubmed.ncbi.nlm.nih.gov/39261891/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=128,DLA-H: ADeepLearningAccelerator for Histopathologic Image Classification.,"Bolhasani H, Jassbi SJ, Sharifi A.",J Digit Imaging. 2023 Apr;36(2):433-440. doi: 10.1007/s10278-022-00743-3. Epub 2022 Nov 30.,https://pubmed.ncbi.nlm.nih.gov/36450923/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=128,"Deformable Protein Shape Classification Based onDeepLearning, and the Fractional Fokker-Planck and Kahler-Dirac Equations.","Paquet E, Viktor HL, Madi K, Wu J.",IEEE Trans Pattern Anal Mach Intell. 2023 Jan;45(1):391-407. doi: 10.1109/TPAMI.2022.3146796. Epub 2022 Dec 5.,https://pubmed.ncbi.nlm.nih.gov/35085073/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=128,Activity prediction of aminoquinoline drugs based ondeeplearning.,"Wang W, Chen J, Zhu Y, Feng F.",Biotechnol Appl Biochem. 2021 Aug;68(4):927-937. doi: 10.1002/bab.2016. Epub 2020 Oct 11.,https://pubmed.ncbi.nlm.nih.gov/32865272/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=128,A HybridDeepLearningEmotion Classification System Using Multimodal Data.,"Kim DH, Son WH, Kwak SS, Yun TH, Park JH, Lee JD.",Sensors (Basel). 2023 Nov 22;23(23):9333. doi: 10.3390/s23239333.,https://pubmed.ncbi.nlm.nih.gov/38067706/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=128,"Deeplearningin drug discovery: opportunities, challenges and future prospects.",Lavecchia A.,Drug Discov Today. 2019 Oct;24(10):2017-2032. doi: 10.1016/j.drudis.2019.07.006. Epub 2019 Aug 1.,https://pubmed.ncbi.nlm.nih.gov/31377227/
